"Address","Closest Semantically Similar Address","Semantic Similarity Score","Indexability","Indexability Status"
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/peoples-gas","0.962","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","0.962","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/conedison","0.956","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/west-penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penn-power","0.990","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/west-penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","0.977","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/west-penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","0.977","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/west-penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","0.975","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/west-penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/met-ed","0.974","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/west-penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","0.972","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/west-penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","0.970","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/west-penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","0.969","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/west-penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/conedison","0.966","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/west-penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","0.957","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/west-penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","0.956","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/west-penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","0.955","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/west-penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","0.955","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/west-penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","0.954","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/west-penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/orange-and-rockland","0.953","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/west-penn-power","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/central-hudson","0.952","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/winter-energy-savings-east","https://www.greenmountainenergy.com/en/customer-service-center/northeast-winter-energy-savings","0.997","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/winter-energy-savings-east","https://www.greenmountainenergy.com/en/customer-service-center/winter-energy-savings","0.959","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/winter-energy-savings-east","https://www.greenmountainenergy.com/en/customer-service-center/energy-saver-center","0.954","Indexable",""
"https://www.greenmountainenergy.com/en/renewable-rewards-solar-credit-faqs","https://www.greenmountainenergy.com/en/home-energy-solutions/renewable-rewards-perfect-match/renewable-rewards-perfect-match-faqs","0.974","Indexable",""
"https://www.greenmountainenergy.com/en/renewable-rewards-solar-credit-faqs","https://www.greenmountainenergy.com/en/home-energy-solutions/renewable-rewards-buyback-program","0.973","Indexable",""
"https://www.greenmountainenergy.com/en/renewable-rewards-solar-credit-faqs","https://www.greenmountainenergy.com/en/home-energy-solutions/renewable-rewards-solar-max-plan","0.950","Indexable",""
"https://www.greenmountainenergy.com/en/massachusetts","https://www.greenmountainenergy.com/en/customer-service-center/energy-questions-faq/massachusetts","0.973","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","0.981","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","0.980","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","0.978","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/central-hudson","0.978","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/peoples-gas","0.977","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","0.976","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","0.975","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/orange-and-rockland","0.973","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/met-ed","0.971","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","0.970","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","0.969","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","0.966","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","0.966","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","0.964","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","0.962","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/west-penn-power","0.954","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey","0.953","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois","0.951","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penn-power","0.951","Indexable",""
"https://www.greenmountainenergy.com/en/feedback-form","https://www.greenmountainenergy.com/en/builder-multifamily","1.000","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/peoples-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","0.989","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/peoples-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","0.978","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/peoples-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","0.977","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/peoples-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/central-hudson","0.976","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/peoples-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","0.972","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/peoples-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","0.972","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/peoples-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/orange-and-rockland","0.968","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/peoples-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","0.967","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/peoples-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","0.967","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/peoples-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","0.966","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/peoples-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","0.962","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/peoples-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/met-ed","0.962","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/peoples-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","0.960","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/peoples-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","0.957","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/peoples-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","0.956","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/peoples-gas","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey","0.953","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/northeast-winter-energy-savings","https://www.greenmountainenergy.com/en/customer-service-center/winter-energy-savings-east","0.997","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/northeast-winter-energy-savings","https://www.greenmountainenergy.com/en/customer-service-center/energy-saver-center","0.956","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/northeast-winter-energy-savings","https://www.greenmountainenergy.com/en/customer-service-center/winter-energy-savings","0.953","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","0.987","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","0.984","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/met-ed","0.984","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","0.983","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","0.980","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/west-penn-power","0.977","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penn-power","0.971","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","0.966","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","0.964","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","0.964","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","0.963","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","0.962","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/orange-and-rockland","0.962","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/central-hudson","0.961","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","0.956","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/peoples-gas","0.956","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","0.955","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/conedison","0.952","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/winter-energy-savings-HVAC","https://www.greenmountainenergy.com/en/customer-service-center/winter-energy-savings","0.994","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts","0.980","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/texas","0.963","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york","https://www.greenmountainenergy.com/en/customer-service-center/energy-questions-faq","0.957","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey","0.952","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania","0.952","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","0.951","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","0.987","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/met-ed","0.986","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","0.985","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","0.983","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","0.980","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","0.976","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penn-power","0.970","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/orange-and-rockland","0.969","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/west-penn-power","0.969","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","0.968","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/central-hudson","0.967","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","0.967","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","0.966","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","0.964","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","0.959","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","0.958","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/conedison","0.957","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/peoples-gas","0.957","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania","0.977","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey","0.974","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts","0.952","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","0.952","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","0.951","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey","0.979","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois","0.977","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","0.955","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts","0.954","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york","0.952","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york","0.980","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/texas","0.961","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts","https://www.greenmountainenergy.com/en/customer-service-center/energy-questions-faq","0.957","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania","0.954","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois","0.952","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey","0.951","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/peco","0.991","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penelec","0.990","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/met-ed","0.989","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/new-jersey","0.987","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/duquesne-light","0.984","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/penn-power","0.978","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","0.976","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/west-penn-power","0.975","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","0.973","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/central-hudson","0.972","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","0.972","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/orange-and-rockland","0.971","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","0.971","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/comed","0.969","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/peoples-gas","0.967","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/illinois/nicor-gas","0.966","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/nyseg","0.964","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/pennsylvania/ppl","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/conedison","0.958","Indexable",""
"https://www.greenmountainenergy.com/en/texas","https://www.greenmountainenergy.com/en/customer-service-center/energy-questions-faq/texas-faqs","0.962","Indexable",""
"https://www.greenmountainenergy.com/en/summer-smart-vhe","https://www.greenmountainenergy.com/en/customer-service-center/summer-smart","0.985","Indexable",""
"https://www.greenmountainenergy.com/en/summer-smart-vhe","https://www.greenmountainenergy.com/en/conserve","0.952","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-jersey/pseg","0.983","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/national-grid","0.981","Indexable",""
"https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/massachusetts/nstar","https://www.greenmountainenergy.com/en/customer-service-center/help-energy-bill/new-york/rge","0.980","Indexable",""
